timestamp,symbol,close,log return
2016-01-22 05:00:00+00:00,ABBV,40.2,0.025445383413435472
2016-01-22 05:00:00+00:00,ABT,33.83,-0.01263051010335676
2016-01-22 05:00:00+00:00,ACN,88.87,0.029460911230167725
2016-01-22 05:00:00+00:00,ADBE,89.63,0.0051454252224821
2016-01-22 05:00:00+00:00,ADI,42.66,0.03094748284303072
2016-01-22 05:00:00+00:00,ADP,66.43,0.040082140827052394
2016-01-22 05:00:00+00:00,AMAT,15.3,0.058543455612610436
2016-01-22 05:00:00+00:00,AMD,2.02,-0.004938281640582454
2016-01-22 05:00:00+00:00,AMGN,118.8,0.03111894118456954
2016-01-22 05:00:00+00:00,AMZN,29.82,0.04492440641201176
2016-01-22 05:00:00+00:00,ANET,4.021,-0.007926719731034513
2016-01-22 05:00:00+00:00,AVGO,9.709,0.03714233066195474
2016-01-22 05:00:00+00:00,AXP,48.33,-0.13327272064501566
2016-01-22 05:00:00+00:00,BA,111.69,-0.00811453915285471
2016-01-22 05:00:00+00:00,BAC,11.08,-0.06380494889013318
2016-01-22 05:00:00+00:00,BKNG,1106.05,0.02846514617295332
2016-01-22 05:00:00+00:00,BLK,237.86,0.013331555765648874
2016-01-22 05:00:00+00:00,BMY,48.03,0.025515353613968415
2016-01-22 05:00:00+00:00,BSX,17.85,-0.001119820945688568
2016-01-22 05:00:00+00:00,BX,16.92,0.0653268538547877
2016-01-22 05:00:00+00:00,C,31.27,-0.03364568267921095
2016-01-22 05:00:00+00:00,CAT,48.91,0.018364283758158618
2016-01-22 05:00:00+00:00,CB,92.26,0.006088298867255355
2016-01-22 05:00:00+00:00,CMCSA,22.58,0.02602210536320011
2016-01-22 05:00:00+00:00,COP,28.45,-0.04400847643766647
2016-01-22 05:00:00+00:00,COST,129.96,0.021701936768244168
2016-01-22 05:00:00+00:00,CRM,71.15,0.009745151622769895
2016-01-22 05:00:00+00:00,CSCO,17.63,-0.010719425632884512
2016-01-22 05:00:00+00:00,CVX,56.38,-0.0014179371393767417
2016-01-22 05:00:00+00:00,DE,64.1,0.020170869816123805
2016-01-22 05:00:00+00:00,DHR,163.4,0.001898986757076164
2016-01-22 05:00:00+00:00,DIS,90.3,0.0313843878752
2016-01-22 05:00:00+00:00,ETN,38.17,0.01345134352813216
2016-01-22 05:00:00+00:00,FI,45.46,0.046373377318038124
2016-01-22 05:00:00+00:00,GE,200.27,-0.008799241482519492
2016-01-22 05:00:00+00:00,GILD,65.89,-0.00015175658273314344
2016-01-22 05:00:00+00:00,GOOG,36.09,0.04331887471884226
2016-01-22 05:00:00+00:00,GOOGL,37.09,0.048048999158917687
2016-01-22 05:00:00+00:00,GS,129.82,0.008043353495284993
2016-01-22 05:00:00+00:00,HD,98.51,0.02914877566526606
2016-01-22 05:00:00+00:00,HON,77.02,0.0057291823376143265
2016-01-22 05:00:00+00:00,IBM,81.55,-0.05962148603114857
2016-01-22 05:00:00+00:00,ICE,44.61,0.0233597196236997
2016-01-22 05:00:00+00:00,INTC,23.65,0.005511991907515657
2016-01-22 05:00:00+00:00,INTU,87.27,0.02294954684420178
2016-01-22 05:00:00+00:00,ISRG,62.9,0.01570293442492312
2016-01-22 05:00:00+00:00,JNJ,75.01,-0.0025297929742491973
2016-01-22 05:00:00+00:00,JPM,44.45,-0.001573564447430552
2016-01-22 05:00:00+00:00,KKR,11.99,0.06994650131246975
2016-01-22 05:00:00+00:00,KO,31.39,0.013470376868750888
2016-01-22 05:00:00+00:00,LLY,69.87,0.01514197219502516
2016-01-22 05:00:00+00:00,LMT,163.39,-0.01849490307200851
2016-01-22 05:00:00+00:00,LOW,59.79,0.021640743092668332
2016-01-22 05:00:00+00:00,LRCX,6.013,0.01120506748152579
2016-01-22 05:00:00+00:00,MA,83.4,-0.008001475782504246
2016-01-22 05:00:00+00:00,MCD,94.42,0.027596103457006037
2016-01-22 05:00:00+00:00,MDT,61.35,0.026593358368956627
2016-01-22 05:00:00+00:00,META,97.48,0.030729984319712505
2016-01-22 05:00:00+00:00,MMC,44.97,0.007589322141437399
2016-01-22 05:00:00+00:00,MRK,38.79,0.0038744721075584933
2016-01-22 05:00:00+00:00,MS,19.74,-0.013585114590306705
2016-01-22 05:00:00+00:00,MSFT,46.03,0.02507830503530934
2016-01-22 05:00:00+00:00,MU,10.84,0.0
2016-01-22 05:00:00+00:00,NEE,21.11,0.012872644975063045
2016-01-22 05:00:00+00:00,NFLX,100.72,-0.03243105084435914
2016-01-22 05:00:00+00:00,NKE,54.58,0.055952063119556514
2016-01-22 05:00:00+00:00,NOW,76.67,0.0043134502537193475
2016-01-22 05:00:00+00:00,NVDA,0.6942,0.04825011987267568
2016-01-22 05:00:00+00:00,ORCL,30.28,0.019677139793579535
2016-01-22 05:00:00+00:00,PANW,24.75,-0.04154900291287251
2016-01-22 05:00:00+00:00,PEP,73.11,0.020311579112713453
2016-01-22 05:00:00+00:00,PFE,21.02,-0.003324629041878156
2016-01-22 05:00:00+00:00,PG,60.42,0.03984321736204206
2016-01-22 05:00:00+00:00,PGR,23.55,0.0012746974320007381
2016-01-22 05:00:00+00:00,PLD,29.76,-0.005696111899716417
2016-01-22 05:00:00+00:00,PM,54.6,0.006615239118719183
2016-01-22 05:00:00+00:00,QCOM,36.6,0.04784798520863793
2016-01-22 05:00:00+00:00,RTX,138.13,0.008360340942109247
2016-01-22 05:00:00+00:00,SBUX,49.34,0.019855324266318974
2016-01-22 05:00:00+00:00,SCHW,22.98,-0.045094837246397165
2016-01-22 05:00:00+00:00,SPGI,78.47,0.026995504342011735
2016-01-22 05:00:00+00:00,SYK,84.98,0.03022388568105771
2016-01-22 05:00:00+00:00,T,20.36,0.032953555938379245
2016-01-22 05:00:00+00:00,TJX,30.25,0.021384042363350685
2016-01-22 05:00:00+00:00,TMO,131.85,0.01898839686948502
2016-01-22 05:00:00+00:00,TMUS,36.48,0.001646090906668717
2016-01-22 05:00:00+00:00,TSLA,13.5,-0.01251396529147446
2016-01-22 05:00:00+00:00,TXN,39.14,0.046276718470537666
2016-01-22 05:00:00+00:00,UNH,99.42,0.0452659049077513
2016-01-22 05:00:00+00:00,UNP,57.04,-0.05723632883472881
2016-01-22 05:00:00+00:00,V,68.15,0.01210525558535211
2016-01-22 05:00:00+00:00,VRTX,94.71,-0.03322909812797003
2016-01-22 05:00:00+00:00,VZ,29.62,0.0569598396023176
2016-01-22 05:00:00+00:00,WFC,37.58,0.003999472068981524
2016-01-22 05:00:00+00:00,WMT,17.54,0.012622083809747763
2016-01-22 05:00:00+00:00,XOM,50.72,-0.013123290875167741
2016-01-29 05:00:00+00:00,AAPL,22.02,-0.04093098040669085
2016-01-29 05:00:00+00:00,ABBV,37.52,-0.06899287148695143
2016-01-29 05:00:00+00:00,ABT,31.99,-0.05592462883119052
2016-01-29 05:00:00+00:00,ACN,91.74,0.031783861418642
2016-01-29 05:00:00+00:00,ADBE,89.13,-0.005594107226644319
2016-01-29 05:00:00+00:00,ADI,44.72,0.047159115803639164
2016-01-29 05:00:00+00:00,ADP,68.06,0.024240907395609853
2016-01-29 05:00:00+00:00,AMAT,15.84,0.034685557987889894
2016-01-29 05:00:00+00:00,AMD,2.2,0.08535984895115685
2016-01-29 05:00:00+00:00,AMGN,116.25,-0.021698362461078802
2016-01-29 05:00:00+00:00,AMZN,29.35,-0.01588676306248688
2016-01-29 05:00:00+00:00,ANET,3.752,-0.06924159677115871
2016-01-29 05:00:00+00:00,AVGO,10.43,0.07163297862467329
2016-01-29 05:00:00+00:00,AXP,46.96,-0.028756310337151644
2016-01-29 05:00:00+00:00,BA,107.67,-0.03665618272510959
2016-01-29 05:00:00+00:00,BAC,11.55,0.04154375564866495
2016-01-29 05:00:00+00:00,BKNG,1053.48,-0.04869614029091383
2016-01-29 05:00:00+00:00,BLK,248.7,0.04456508551025962
2016-01-29 05:00:00+00:00,BMY,46.36,-0.03538879720518203
2016-01-29 05:00:00+00:00,BSX,17.53,-0.018089809292505
2016-01-29 05:00:00+00:00,BX,16.96,0.0023612761856796854
2016-01-29 05:00:00+00:00,C,32.47,0.037657414645004605
2016-01-29 05:00:00+00:00,CAT,49.92,0.020439849509906467
2016-01-29 05:00:00+00:00,CB,94.8,0.027158731131301503
2016-01-29 05:00:00+00:00,CMCSA,22.74,0.0070609296008739275
2016-01-29 05:00:00+00:00,COP,29.52,0.03691983915993175
2016-01-29 05:00:00+00:00,COST,127.79,-0.01683841918028764
2016-01-29 05:00:00+00:00,CRM,67.68,-0.0499996092378935
2016-01-29 05:00:00+00:00,CSCO,17.95,0.01798811852450893
2016-01-29 05:00:00+00:00,CVX,58.35,0.034344873046598536
2016-01-29 05:00:00+00:00,DE,66.16,0.03163168678881156
2016-01-29 05:00:00+00:00,DHR,165.89,0.015123735678281009
2016-01-29 05:00:00+00:00,DIS,89.3,-0.011135972540486408
2016-01-29 05:00:00+00:00,ETN,39.75,0.04055997434320252
2016-01-29 05:00:00+00:00,FI,46.99,0.033101994690327236
2016-01-29 05:00:00+00:00,GE,206.37,0.030004218088700265
2016-01-29 05:00:00+00:00,GILD,59.56,-0.10100247710992029
2016-01-29 05:00:00+00:00,GOOG,36.97,0.02409095429384326
2016-01-29 05:00:00+00:00,GOOGL,37.88,0.021075876816378014
2016-01-29 05:00:00+00:00,GS,133.71,0.02952440002125179
2016-01-29 05:00:00+00:00,HD,100.92,0.024170057905269177
2016-01-29 05:00:00+00:00,HON,81.26,0.05358876217281805
2016-01-29 05:00:00+00:00,IBM,83.08,0.018587669940888667
2016-01-29 05:00:00+00:00,ICE,46.84,0.04877948958934333
2016-01-29 05:00:00+00:00,INTC,24.52,0.036125996130068734
2016-01-29 05:00:00+00:00,INTU,89.04,0.020078945792069598
2016-01-29 05:00:00+00:00,ISRG,60.09,-0.04570272536055814
2016-01-29 05:00:00+00:00,JNJ,80.97,0.07645727771647803
2016-01-29 05:00:00+00:00,JPM,46.44,0.043796194869777115
2016-01-29 05:00:00+00:00,KKR,11.34,-0.0557366707398169
2016-01-29 05:00:00+00:00,KO,32.03,0.020183592767204637
2016-01-29 05:00:00+00:00,LLY,67.0,-0.0419437531733933
2016-01-29 05:00:00+00:00,LMT,162.59,-0.004908286435268365
2016-01-29 05:00:00+00:00,LOW,60.78,0.016422364595833974
2016-01-29 05:00:00+00:00,LRCX,6.281,0.043605411414812105
2016-01-29 05:00:00+00:00,MA,84.38,0.011682097331491335
2016-01-29 05:00:00+00:00,MCD,98.71,0.04443334331165582
2016-01-29 05:00:00+00:00,MDT,61.35,0.0
2016-01-29 05:00:00+00:00,META,111.69,0.13607994779572977
2016-01-29 05:00:00+00:00,MMC,45.87,0.019815707826464593
2016-01-29 05:00:00+00:00,MRK,38.28,-0.013234914867122199
2016-01-29 05:00:00+00:00,MS,20.06,0.016080748528453877
2016-01-29 05:00:00+00:00,MSFT,48.5,0.052270440114287345
2016-01-29 05:00:00+00:00,MU,10.8,-0.0036968618813260916
2016-01-29 05:00:00+00:00,NEE,22.12,0.04673531479390491
2016-01-29 05:00:00+00:00,NFLX,91.84,-0.09229645716483534
2016-01-29 05:00:00+00:00,NKE,55.6,0.01851568597634435
2016-01-29 05:00:00+00:00,NOW,62.21,-0.20899473904387464
2016-01-29 05:00:00+00:00,NVDA,0.7147,0.029102770798247298
2016-01-29 05:00:00+00:00,ORCL,31.59,0.042353186244745836
2016-01-29 05:00:00+00:00,PANW,24.92,0.00684520490455313
2016-01-29 05:00:00+00:00,PEP,75.74,0.03534126616842409
2016-01-29 05:00:00+00:00,PFE,20.87,-0.007161644359695619
2016-01-29 05:00:00+00:00,PG,63.8,0.05443301439221818
2016-01-29 05:00:00+00:00,PGR,24.57,0.042400366070660986
2016-01-29 05:00:00+00:00,PLD,30.44,0.02259232302859406
2016-01-29 05:00:00+00:00,PM,56.58,0.03562168312256164
2016-01-29 05:00:00+00:00,QCOM,34.52,-0.058509374192093365
2016-01-29 05:00:00+00:00,RTX,140.27,0.01537386601971171
2016-01-29 05:00:00+00:00,SBUX,50.68,0.026796244351727595
2016-01-29 05:00:00+00:00,SCHW,22.71,-0.011818916303142527
2016-01-29 05:00:00+00:00,SPGI,78.03,-0.005623018010711969
2016-01-29 05:00:00+00:00,SYK,89.73,0.05438922662330076
2016-01-29 05:00:00+00:00,T,20.9,0.026176967288443334
2016-01-29 05:00:00+00:00,TJX,31.25,0.03252319170555993
2016-01-29 05:00:00+00:00,TMO,128.68,-0.024336210428470038
2016-01-29 05:00:00+00:00,TMUS,38.7,0.059075434829605644
2016-01-29 05:00:00+00:00,TSLA,12.75,-0.05715841383994864
2016-01-29 05:00:00+00:00,TXN,41.49,0.058307472376846414
2016-01-29 05:00:00+00:00,UNH,100.14,0.007215906235272046
2016-01-29 05:00:00+00:00,UNP,58.68,0.028346177168740484
2016-01-29 05:00:00+00:00,V,69.83,0.024352558715402303
2016-01-29 05:00:00+00:00,VRTX,90.75,-0.0427111180930498
2016-01-29 05:00:00+00:00,VZ,31.46,0.06026708879047897
2016-01-29 05:00:00+00:00,WFC,38.51,0.02444595384149822
2016-01-29 05:00:00+00:00,WMT,18.56,0.05652474041401746
2016-01-29 05:00:00+00:00,XOM,51.57,0.016619797933897156
2016-02-05 05:00:00+00:00,AAPL,21.38,-0.02949522569763472
2016-02-05 05:00:00+00:00,ABBV,36.3,-0.033056382867219014
2016-02-05 05:00:00+00:00,ABT,31.62,-0.011633522180100596
2016-02-05 05:00:00+00:00,ACN,86.03,-0.06426241653576914
2016-02-05 05:00:00+00:00,ADBE,79.2,-0.11811967932224576
2016-02-05 05:00:00+00:00,ADI,41.36,-0.07810659864666997
2016-02-05 05:00:00+00:00,ADP,66.6,-0.021685091526416355
2016-02-05 05:00:00+00:00,AMAT,15.09,-0.04850611360652228
2016-02-05 05:00:00+00:00,AMD,1.98,-0.1053605156578264
2016-02-05 05:00:00+00:00,AMGN,110.39,-0.051723494437205406
2016-02-05 05:00:00+00:00,AMZN,25.11,-0.15602637310461187
2016-02-05 05:00:00+00:00,ANET,3.701,-0.013685977739959257
2016-02-05 05:00:00+00:00,AVGO,10.01,-0.0411016756855518
2016-02-05 05:00:00+00:00,AXP,47.38,0.008904023210798374
2016-02-05 05:00:00+00:00,BA,109.85,0.020044805002993632
2016-02-05 05:00:00+00:00,BAC,10.58,-0.0877200105376493
2016-02-05 05:00:00+00:00,BKNG,1004.59,-0.047519471670347924
2016-02-05 05:00:00+00:00,BLK,243.55,-0.02092509055680721
2016-02-05 05:00:00+00:00,BMY,44.47,-0.041622213948945906
2016-02-05 05:00:00+00:00,BSX,16.62,-0.05330690950584101
2016-02-05 05:00:00+00:00,BX,17.48,0.03019973986363241
2016-02-05 05:00:00+00:00,C,30.39,-0.06620297918605283
2016-02-05 05:00:00+00:00,CAT,53.03,0.060436067087866426
2016-02-05 05:00:00+00:00,CB,94.11,-0.0073050983902795755
2016-02-05 05:00:00+00:00,CMCSA,24.25,0.06429112906110221
2016-02-05 05:00:00+00:00,COP,24.85,-0.17221024718963393
2016-02-05 05:00:00+00:00,COST,121.76,-0.048336397507236235
2016-02-05 05:00:00+00:00,CRM,58.18,-0.15124906223091236
2016-02-05 05:00:00+00:00,CSCO,17.27,-0.03861922277570058
2016-02-05 05:00:00+00:00,CVX,55.93,-0.04235844989906837
2016-02-05 05:00:00+00:00,DE,67.37,0.018123764257132774
2016-02-05 05:00:00+00:00,DHR,162.81,-0.018741041360760387
2016-02-05 05:00:00+00:00,DIS,87.51,-0.020248415334713565
2016-02-05 05:00:00+00:00,ETN,43.01,0.07882280569530398
2016-02-05 05:00:00+00:00,FI,47.0,0.00021278859533419505
2016-02-05 05:00:00+00:00,GE,202.4,-0.019424736792722
2016-02-05 05:00:00+00:00,GILD,61.09,0.025363978845867316
2016-02-05 05:00:00+00:00,GOOG,34.02,-0.08315818598082472
2016-02-05 05:00:00+00:00,GOOGL,35.02,-0.07850394146017169
2016-02-05 05:00:00+00:00,GS,129.49,-0.0320696175458254
2016-02-05 05:00:00+00:00,HD,93.43,-0.07711563096799263
2016-02-05 05:00:00+00:00,HON,80.42,-0.01039098909045274
2016-02-05 05:00:00+00:00,IBM,85.59,0.029764454885606896
2016-02-05 05:00:00+00:00,ICE,41.93,-0.11073597754684536
2016-02-05 05:00:00+00:00,INTC,23.16,-0.05706245836321619
2016-02-05 05:00:00+00:00,INTU,85.57,-0.039750952537326086
2016-02-05 05:00:00+00:00,ISRG,59.58,-0.00852349106070044
2016-02-05 05:00:00+00:00,JNJ,77.95,-0.0380111201942374
2016-02-05 05:00:00+00:00,JPM,45.07,-0.029944320127133755
2016-02-05 05:00:00+00:00,KKR,11.5,0.01401073706959837
2016-02-05 05:00:00+00:00,KO,31.67,-0.011303103070518326
2016-02-05 05:00:00+00:00,LLY,62.95,-0.062351858900609874
2016-02-05 05:00:00+00:00,LMT,163.32,0.004479771843911302
2016-02-05 05:00:00+00:00,LOW,55.84,-0.08477032903452995
2016-02-05 05:00:00+00:00,LRCX,6.035,-0.03995334892274886
2016-02-05 05:00:00+00:00,MA,78.44,-0.07299640536804702
2016-02-05 05:00:00+00:00,MCD,92.03,-0.07007164757903107
2016-02-05 05:00:00+00:00,MDT,60.17,-0.019421281924660062
2016-02-05 05:00:00+00:00,META,103.59,-0.07528637648272452
2016-02-05 05:00:00+00:00,MMC,47.0,0.024336293100977912
2016-02-05 05:00:00+00:00,MRK,37.31,-0.02566617935168705
2016-02-05 05:00:00+00:00,MS,18.88,-0.060624621816434854
2016-02-05 05:00:00+00:00,MSFT,44.16,-0.09374439597459773
2016-02-05 05:00:00+00:00,MU,10.77,-0.002781642961876914
2016-02-05 05:00:00+00:00,NEE,22.5,0.017033132556240456
2016-02-05 05:00:00+00:00,NFLX,82.79,-0.10374065142054177
2016-02-05 05:00:00+00:00,NKE,51.26,-0.08127248032061167
2016-02-05 05:00:00+00:00,NOW,52.31,-0.17332820114440872
2016-02-05 05:00:00+00:00,NVDA,0.6449,-0.10276760820960142
2016-02-05 05:00:00+00:00,ORCL,31.06,-0.016919797093452857
2016-02-05 05:00:00+00:00,PANW,21.25,-0.15931379854882669
2016-02-05 05:00:00+00:00,PEP,74.23,-0.020138041344193117
2016-02-05 05:00:00+00:00,PFE,20.08,-0.03858842626558104
2016-02-05 05:00:00+00:00,PG,63.42,-0.005973921240542861
2016-02-05 05:00:00+00:00,PGR,24.84,0.01092907053219023
2016-02-05 05:00:00+00:00,PLD,30.26,-0.0059308246332752486
2016-02-05 05:00:00+00:00,PM,56.29,-0.005138666397485938
2016-02-05 05:00:00+00:00,QCOM,33.52,-0.029396590601344957
2016-02-05 05:00:00+00:00,RTX,140.51,0.0017095238866686464
2016-02-05 05:00:00+00:00,SBUX,45.59,-0.10584296122758824
2016-02-05 05:00:00+00:00,SCHW,21.67,-0.046876540569199425
2016-02-05 05:00:00+00:00,SPGI,78.71,0.008676844025688815
2016-02-05 05:00:00+00:00,SYK,87.7,-0.022883261931829036
2016-02-05 05:00:00+00:00,T,21.37,0.02223891036029108
2016-02-05 05:00:00+00:00,TJX,29.81,-0.04717546849243044
2016-02-05 05:00:00+00:00,TMO,120.03,-0.06958699083357228
2016-02-05 05:00:00+00:00,TMUS,34.37,-0.11865550917399377
2016-02-05 05:00:00+00:00,TSLA,10.84,-0.162288275592935
2016-02-05 05:00:00+00:00,TXN,39.1,-0.059329967353456484
2016-02-05 05:00:00+00:00,UNH,97.15,-0.030313031078349567
2016-02-05 05:00:00+00:00,UNP,61.15,0.04123090885840029
2016-02-05 05:00:00+00:00,V,67.06,-0.04047597581986141
2016-02-05 05:00:00+00:00,VRTX,86.61,-0.04669319080200676
2016-02-05 05:00:00+00:00,VZ,32.09,0.01982755749163373
2016-02-05 05:00:00+00:00,WFC,36.98,-0.04054072186783878
2016-02-05 05:00:00+00:00,WMT,18.74,0.009651549452221598
2016-02-05 05:00:00+00:00,XOM,53.05,0.02829475699712444
2016-02-12 05:00:00+00:00,AAPL,21.38,0.0
2016-02-12 05:00:00+00:00,ABBV,35.93,-0.010245140145377647
2016-02-12 05:00:00+00:00,ABT,31.38,-0.007619084476439517
2016-02-12 05:00:00+00:00,ACN,82.32,-0.04408198110746272
2016-02-12 05:00:00+00:00,ADBE,76.67,-0.03246580124957711
2016-02-12 05:00:00+00:00,ADI,41.21,-0.003633284849447637
2016-02-12 05:00:00+00:00,ADP,66.95,0.005241494590838192
2016-02-12 05:00:00+00:00,AMAT,14.41,-0.046109862768326834
2016-02-12 05:00:00+00:00,AMD,1.83,-0.07878087785311422
2016-02-12 05:00:00+00:00,AMGN,110.93,0.004879821720307927
2016-02-12 05:00:00+00:00,AMZN,25.35,0.009512556867698689
2016-02-12 05:00:00+00:00,ANET,3.515,-0.05156352814139067
2016-02-12 05:00:00+00:00,AVGO,9.487,-0.053662152916389434
2016-02-12 05:00:00+00:00,AXP,46.22,-0.024787593884404848
2016-02-12 05:00:00+00:00,BA,98.28,-0.11129525117764076
